WARNING 2022-07-24 18:55:14,610 basehttp 187 "GET /users/register/%7B%20%%20static%20'images/1.png'%20%%20%7D HTTP/1.1" 404 2434
WARNING 2022-07-24 18:55:14,612 basehttp 187 "GET /users/register/%7B%20%%20static%20'images/pic_code.jpg'%20%%20%7D HTTP/1.1" 404 2455
INFO 2022-07-24 18:55:26,150 autoreload 677 Watching for file changes with StatReloader
INFO 2022-07-24 18:55:29,547 basehttp 187 "GET /users/register/ HTTP/1.1" 200 3772
WARNING 2022-07-24 18:55:29,641 log 241 Not Found: /users/register/{ % static 'css/main.css' % }
WARNING 2022-07-24 18:55:29,649 log 241 Not Found: /users/register/{ % static 'css/reset.css' % }
WARNING 2022-07-24 18:55:29,652 basehttp 187 "GET /users/register/%7B%20%%20static%20'css/main.css'%20%%20%7D HTTP/1.1" 404 2434
WARNING 2022-07-24 18:55:29,657 basehttp 187 "GET /users/register/%7B%20%%20static%20'css/reset.css'%20%%20%7D HTTP/1.1" 404 2437
WARNING 2022-07-24 18:55:29,812 log 241 Not Found: /users/register/{ % static 'images/pic_code.jpg' % }
WARNING 2022-07-24 18:55:29,817 log 241 Not Found: /users/register/{ % static 'images/1.png' % }
WARNING 2022-07-24 18:55:29,819 basehttp 187 "GET /users/register/%7B%20%%20static%20'images/pic_code.jpg'%20%%20%7D HTTP/1.1" 404 2455
WARNING 2022-07-24 18:55:29,825 basehttp 187 "GET /users/register/%7B%20%%20static%20'images/1.png'%20%%20%7D HTTP/1.1" 404 2434
INFO 2022-07-24 18:55:30,528 basehttp 187 "GET /users/register/ HTTP/1.1" 200 3772
WARNING 2022-07-24 18:55:30,569 log 241 Not Found: /users/register/{ % static 'css/reset.css' % }
WARNING 2022-07-24 18:55:30,570 log 241 Not Found: /users/register/{ % static 'css/main.css' % }
WARNING 2022-07-24 18:55:30,571 basehttp 187 "GET /users/register/%7B%20%%20static%20'css/reset.css'%20%%20%7D HTTP/1.1" 404 2437
WARNING 2022-07-24 18:55:30,572 basehttp 187 "GET /users/register/%7B%20%%20static%20'css/main.css'%20%%20%7D HTTP/1.1" 404 2434
WARNING 2022-07-24 18:55:30,657 log 241 Not Found: /users/register/{ % static 'images/1.png' % }
WARNING 2022-07-24 18:55:30,659 log 241 Not Found: /users/register/{ % static 'images/pic_code.jpg' % }
WARNING 2022-07-24 18:55:30,660 basehttp 187 "GET /users/register/%7B%20%%20static%20'images/1.png'%20%%20%7D HTTP/1.1" 404 2434
WARNING 2022-07-24 18:55:30,661 basehttp 187 "GET /users/register/%7B%20%%20static%20'images/pic_code.jpg'%20%%20%7D HTTP/1.1" 404 2455
INFO 2022-07-24 18:56:54,117 basehttp 187 "GET /users/register/ HTTP/1.1" 200 3736
INFO 2022-07-24 18:56:54,338 basehttp 187 "GET /static/css/reset.css HTTP/1.1" 200 638
INFO 2022-07-24 18:56:54,348 basehttp 187 "GET /static/css/main.css HTTP/1.1" 200 40091
INFO 2022-07-24 18:56:54,373 basehttp 187 "GET /static/images/interval_line.png HTTP/1.1" 200 1123
INFO 2022-07-24 18:56:54,376 basehttp 187 "GET /static/images/register_banner.png HTTP/1.1" 200 54894
INFO 2022-07-24 18:56:54,377 basehttp 187 "GET /static/images/icons02.png HTTP/1.1" 200 3935
INFO 2022-07-24 18:56:54,423 basehttp 187 "GET /static/images/pic_code.jpg HTTP/1.1" 200 4507
WARNING 2022-07-24 18:57:05,028 log 241 Not Found: /
WARNING 2022-07-24 18:57:05,033 basehttp 187 "GET / HTTP/1.1" 404 2163
WARNING 2022-07-24 18:57:17,551 log 241 Not Found: /users/register/login.html
WARNING 2022-07-24 18:57:17,551 basehttp 187 "GET /users/register/login.html HTTP/1.1" 404 2329
WARNING 2022-07-24 18:57:29,442 log 241 Forbidden (CSRF cookie not set.): /users/register/
WARNING 2022-07-24 18:57:29,443 basehttp 187 "POST /users/register/ HTTP/1.1" 403 2870
INFO 2022-07-24 19:02:21,348 autoreload 266 D:\PycharmProjects\djangoDemo\shop\apps\users\models.py changed, reloading.
INFO 2022-07-24 19:02:22,544 autoreload 677 Watching for file changes with StatReloader
